Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,VideoPath,AudioPath,Label
183,"Oh boy, I just can't watch. It's too scary!",Rachel,fear,negative,17,4,5,19,"00:06:33,976","00:06:37,020",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U4.wav,neutral
184,It's a diaper commercial.,Monica,neutral,neutral,17,5,5,19,"00:06:37,480","00:06:39,731",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U5.wav,neutral
185,"Oh yeah well, you know me, babies, responsibilities, ahhh!!!",Rachel,fear,negative,17,6,5,19,"00:06:40,817","00:06:43,735",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U6.wav,neutral
186,Pizza delivery!,Caitlin,joy,positive,17,7,5,19,"0:06:47,281","0:06:49,793",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U7.wav,neutral
187,I'll get it! I will get that!,Ross,joy,positive,17,8,5,19,"0:06:49,793","0:06:50,887",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U8.wav,neutral
188,Hi!,Caitlin,joy,positive,17,9,5,19,"0:06:53,538","0:06:54,665",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U9.wav,neutral
189,Hi!,Ross,joy,positive,17,10,5,19,"0:06:54,665","0:06:54,803",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S05E19_D17_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S05E19_D17_U10.wav,neutral
220,How does she do that?,Monica,surprise,negative,21,0,1,4,"00:01:49,275","00:01:51,485",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U0.wav,neutral
221,I cannot sleep in a public place.,Ross,neutral,neutral,21,1,1,4,"00:01:51,653","00:01:54,822",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U1.wav,neutral
222,Would you look at her? She is so peaceful.,Monica,joy,positive,21,2,1,4,"00:01:54,989","00:02:00,994",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U2.wav,neutral
223,Oh! What what what! ...Hi.,Phoebe,surprise,positive,21,3,1,4,"00:02:01,162","00:02:03,622",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U3.wav,neutral
224,"It's okay, y'know, you just nodded off again.",Ross,neutral,neutral,21,4,1,4,"00:02:03,790","00:02:05,958",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U4.wav,neutral
225,What's going on with you?,Monica,surprise,positive,21,5,1,4,"00:02:06,126","00:02:08,127",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U5.wav,neutral
226,I got no sleep last night!,Phoebe,anger,negative,21,6,1,4,"0:02:08,294","0:02:09,587",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U6.wav,anger
227,Why?,Ross,neutral,neutral,21,7,1,4,"0:02:09,587","0:02:09,991",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U7.wav,cause
228,"My grandmother has this new boyfriend, and they're both kind of insecure in bed.",Phoebe,disgust,negative,21,8,1,4,"00:02:10,088","00:02:17,177",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U8.wav,cause
229,"Oh, and deaf.",Phoebe,neutral,neutral,21,9,1,4,"00:02:17,345","00:02:18,887",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U9.wav,neutral
230,"So they're constantly, like, having to reassure each other that they're having a good time.",Phoebe,neutral,neutral,21,10,1,4,"00:02:20,682","00:02:24,726",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U10.wav,neutral
231,You have no idea how loud they are!,Phoebe,disgust,negative,21,11,1,4,"00:02:24,894","00:02:26,937",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U11.wav,cause
232,"Well, if you want, you can stay with Rachel and me tonight.",Monica,neutral,neutral,21,12,1,4,"0:02:29,023","0:02:30,900",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U12.wav,neutral
233,Thanks.,Phoebe,joy,positive,21,13,1,4,"0:02:30,900","0:02:32,175",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E04_D21_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E04_D21_U13.wav,neutral
238,"Are you insane? I mean Joey, is going to kill you, hes actually going to kill you dead.",Monica,surprise,negative,23,0,3,11,"00:10:13,321","00:10:19,909",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U0.wav,neutral
239,Okay! You dont think I thought of that?,Chandler,anger,negative,23,1,3,11,"00:10:17,825","00:10:19,909",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U1.wav,anger
240,How can you not know which one?,Phoebe,surprise,negative,23,2,3,11,"0:10:20,870","0:10:22,422",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U2.wav,cause
241,I mean thats unbelievable.,Rachel,joy,positive,23,3,3,11,"0:10:22,422","0:10:23,751",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U3.wav,cause
242,"I mean, was it Gina?",Monica,neutral,neutral,23,4,3,11,"0:10:23,873","0:10:24,873",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U4.wav,neutral
243,Which one is Gina?,Ross,neutral,neutral,23,5,3,11,"0:10:24,873","0:10:25,937",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U5.wav,neutral
244,"Dark, big hair, with the airplane earrings.",Rachel,neutral,neutral,23,6,3,11,"00:10:26,042","00:10:28,209",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U6.wav,neutral
245,"No, no, no, thats Dina.",Monica,neutral,neutral,23,7,3,11,"00:10:28,377","00:10:30,420",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U7.wav,neutral
246,"You see you cant tell which one is which either, dwha!!",Chandler,surprise,negative,23,8,3,11,"00:10:30,588","00:10:44,809",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S03E11_D23_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S03E11_D23_U8.wav,cause
286,Please!,Ross,anger,negative,28,0,4,15,"0:19:16,989","0:19:19,201",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U0.wav,anger
287,Are you kidding?,Ross,anger,negative,28,1,4,15,"0:19:19,201","0:19:19,673",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U1.wav,anger
288,"I-I hurt three huge men, I gave a guy a bloody noseI mean I-Im not proud of it but, I really am.",Ross,anger,negative,28,2,4,15,"0:19:19,673","0:19:19,821",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U2.wav,anger
289,"And its all because of you, wonderful, amazing you.",Ross,joy,positive,28,3,4,15,"00:19:27,916","00:19:29,917",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U3.wav,neutral
290,I think youve got concussion.,Emily,fear,negative,28,4,4,15,"00:19:30,085","00:19:34,839",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U4.wav,cause
291,"No, no, Im serious. Thank you.",Ross,joy,positive,28,5,4,15,"00:19:35,007","00:19:37,592",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U5.wav,neutral
292,Youre welcome.  Im sorry. Did I hurt you?,Emily,fear,negative,28,6,4,15,"00:19:38,802","00:19:46,142",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U6.wav,neutral
293,"Its worth the pain.  Yknow what, you know what? Its not.",Ross,sadness,negative,28,7,4,15,"00:19:47,728","00:19:50,021",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S04E15_D28_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S04E15_D28_U7.wav,neutral
294,Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.,Monica,surprise,positive,29,0,9,23,"00:08:23,586","00:08:31,426",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U0.wav,neutral
295,"I do! Want a hint? huh? ""I do""  ""I do"".",Chandler,joy,positive,29,1,9,23,"00:08:26,839","00:08:31,426",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U1.wav,cause
296,"Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.",Monica,neutral,neutral,29,2,9,23,"00:08:40,228","00:08:43,188",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U2.wav,neutral
297,David is going to propose to Phoebe.,Chandler,joy,positive,29,3,9,23,"0:08:44,083","0:08:45,668",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U3.wav,cause
298,What?  Why?,Monica,surprise,negative,29,4,9,23,"0:08:45,668","0:08:48,470",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U4.wav,cause
300,"Chandler, we have talked about this.",Monica,anger,negative,29,6,9,23,"00:08:54,575","00:08:56,952",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U6.wav,anger
301,You are not supposed to give people advice!,Monica,anger,negative,29,7,9,23,"00:08:57,119","00:08:59,871",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U7.wav,anger
302,Now couldn't you just have made some sort of inappropriate joke?,Monica,anger,negative,29,8,9,23,"00:09:01,541","00:09:04,209",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U8.wav,anger
303,I,Chandler,neutral,neutral,29,9,9,23,"00:09:04,377","00:09:06,503",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U9.wav,neutral
304,They've only been going out for a few weeks and Phoebe is completely hung up on Mike!,Monica,anger,negative,29,10,9,23,"00:09:09,924","00:09:16,555",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U10.wav,anger
305,"She'll say ""No"", David's heart will be broken, it will be too hard for them to recover from and then Phoebe will end up alone",Monica,anger,negative,29,11,9,23,"00:09:16,722","00:09:26,356",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U11.wav,anger
306,"Man, that's some",Chandler,surprise,positive,29,12,9,23,"00:09:24,146","00:09:26,356",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U12.wav,neutral
307,"Oh, that's not what you want...",Ross,neutral,neutral,29,13,9,23,"00:30:29,953","00:30:38,126",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S09E23_D29_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S09E23_D29_U13.wav,neutral
308,"This is my father, Paul Stevens. Dad, this is Ross Geller.",Elizabeth,neutral,neutral,30,0,6,21,"00:04:19,342","00:04:23,262",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U0.wav,neutral
309,It-its great to meet you Paul.,Ross,joy,positive,30,1,6,21,"00:04:23,429","00:04:25,847",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U1.wav,neutral
310,I usually prefer Elizabeths boyfriends to address me as Mr. Stevens.,Paul,neutral,neutral,30,2,6,21,"00:04:26,015","00:04:29,476",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U2.wav,cause
311,"Of course, of course, Mr. Stevens.",Ross,neutral,neutral,30,3,6,21,"00:04:30,812","00:04:33,021",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U3.wav,neutral
312,"So Ross, what your problem?",Paul,anger,negative,30,4,6,21,"00:04:33,189","00:04:37,901",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U4.wav,anger
313,Eh-whExcuse me?,Ross,surprise,positive,30,5,6,21,"00:04:39,862","00:04:41,113",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U5.wav,neutral
314,Why cant you get a girlfriend your own age?,Paul,anger,negative,30,6,6,21,"00:04:41,281","00:04:43,282",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U6.wav,anger
315,Thats funny. Umm.  Its not funny.,Ross,fear,negative,30,7,6,21,"00:04:43,992","00:04:52,374",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U7.wav,neutral
316,I,Paul,neutral,neutral,30,8,6,21,"00:04:49,706","00:04:52,374",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U8.wav,neutral
317,Okay.,Ross,neutral,neutral,30,9,6,21,"0:04:52,542","0:04:52,844",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U9.wav,neutral
318,"I can, I can see that.",Ross,neutral,neutral,30,10,6,21,"0:04:52,844","0:04:55,338",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U10.wav,neutral
319,"Umm, but I think if you give me umm, one chance I can, I can change your mind.",Ross,fear,negative,30,11,6,21,"00:04:55,461","00:05:00,799",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U11.wav,neutral
320,Okay.,Paul,neutral,neutral,30,12,6,21,"0:05:00,967","0:05:01,779",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U12.wav,neutral
321,What?,Ross,neutral,neutral,30,13,6,21,"0:05:01,779","0:05:03,485",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U13.wav,neutral
322,Okay. Ill give you one chance to change my mind.  You got one minute.,Paul,anger,negative,30,14,6,21,"00:05:03,594","00:05:09,057",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U14.wav,anger
323,Daddy!,Elizabeth,surprise,negative,30,15,6,21,"00:05:10,101","00:05:11,977",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S06E21_D30_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S06E21_D30_U15.wav,neutral
329,Ooooohh!,Joey and Chandler,surprise,negative,32,0,1,12,"00:10:59,992","00:11:01,034",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U0.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U0.wav,neutral
330,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",Phoebe,neutral,neutral,32,1,1,12,"00:11:01,202","00:11:14,005",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U1.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U1.wav,neutral
331,Was it...?,Monica,surprise,negative,32,2,1,12,"00:11:18,386","00:11:19,487",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U2.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U2.wav,neutral
332,"Oh, boy scouts could have camped under there.",Phoebe,neutral,neutral,32,3,1,12,"00:11:19,595","00:11:22,097",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U3.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U3.wav,neutral
333,"""Ooo,"" what?",Rachel,surprise,positive,32,4,1,12,"0:11:24,225","0:11:26,687",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U4.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U4.wav,neutral
334,Uma Thurman.,Phoebe,neutral,neutral,32,5,1,12,"0:11:26,687","0:11:26,829",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U5.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U5.wav,neutral
335,Oh!,Monica,surprise,positive,32,6,1,12,"0:11:26,936","0:11:28,021",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U6.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U6.wav,neutral
336,The actress!,Ross,surprise,positive,32,7,1,12,"0:11:28,021","0:11:28,166",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U7.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U7.wav,neutral
337,Thanks Rach.,Ross,neutral,neutral,32,8,1,12,"00:11:31,023","00:11:32,732",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U8.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U8.wav,neutral
338,So what are you gonna do?,Chandler,surprise,negative,32,9,1,12,"0:11:34,652","0:11:35,824",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U9.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U9.wav,neutral
339,You have to tell her!,Ross,joy,positive,32,10,1,12,"0:11:35,824","0:11:36,658",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U10.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U10.wav,neutral
340,You have to tell her!,Ross,joy,positive,32,11,1,12,"00:11:36,779","00:11:39,531",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U11.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U11.wav,neutral
341,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,anger,negative,32,12,1,12,"00:11:36,779","00:11:43,076",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U12.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U12.wav,anger
342,Guys?,Ross,anger,negative,32,13,1,12,"0:11:39,699","0:11:40,033",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U13.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U13.wav,anger
343,Guys?,Ross,anger,negative,32,14,1,12,"0:11:40,033","0:11:43,147",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U14.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U14.wav,anger
344,"Oh, yeah, you have to tell her.",Chandler,neutral,neutral,32,15,1,12,"00:11:43,244","00:11:45,120",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U15.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U15.wav,neutral
345,Feminist issue. That's where I went!,Joey,neutral,neutral,32,16,1,12,"00:11:45,287","00:11:46,788",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U16.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U16.wav,neutral
346,She is gonna hate me.,Phoebe,fear,negative,32,17,1,12,"00:11:48,833","00:11:50,083",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U17.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U17.wav,neutral
347,"Yeah, well...",Ross,neutral,neutral,32,18,1,12,"00:11:50,251","00:11:51,251",C:\Users\Owner\Desktop\Friends\Friends_Clips\video\S01E12_D32_U18.mkv,C:\Users\Owner\Desktop\Friends\Friends_Clips\audio\S01E12_D32_U18.wav,neutral
